GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1292362209,20260304,202603,2026,2026.1753,IRN,IRANIAN,IRN,,,,,,,,IRNMIL,IRAN,IRN,,,,,MIL,,,1,190,190,19,4,-10.0,8,1,8,-6.36942675159235,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://english.news.cn/northamerica/20260304/edbc99a8e4804735a1e7973d2b9a971c/c.html
1292362210,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,IRNPTY,IRAN,IRN,,,,,,,,1,40,40,4,1,1.0,2,1,2,-4.96644295302014,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.thelocal.se/20260304/politics-in-sweden-sweden-needs-to-get-off-the-fence-on-iran-but-how
1292362211,20260304,202603,2026,2026.1753,IRN,KURDISTAN,IRN,,,,,,,,IRNPTY,IRANIAN,IRN,,,,,,,,0,130,130,13,3,-4.4,4,1,4,-5.08474576271186,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,4,"Koysinjaq, Liwa' Irbil, Iraq",IZ,IZ11,123561,36.0845,44.6286,-3107702,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764953/IRGC-pounds-bases-of-anti-Iran-separatist-groups-in-Iraqi-Kurdistan
1292362212,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,IRNREL,IRAN,IRN,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-1.31061598951508,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,1,Israel,IS,IS,,31.5,34.75,IS,20260304154500,https://news.webindia123.com/news/Articles/World/20260304/4423451.html
1292362213,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,12,12,1,1,-0.4,1,1,1,-7.01298701298701,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Israel,IS,IS,,31.5,34.75,IS,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://indianexpress.com/article/world/iran-us-israel-war-day-5-updates-death-toll-ayatollah-ali-khamenei-us-submarine-iran-warship-10564578/
1292362214,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,111,111,11,3,-2.0,5,1,5,-5.78905630452022,1,Iran,IR,IR,,32.0,53.0,IR,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.aljazeera.com/news/2026/3/4/why-are-the-us-and-israel-framing-the-ongoing-conflict-as-a-religious-war
1292362215,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,ISRMIL,ISRAEL,ISR,,,,,MIL,,,0,1384,138,13,3,-7.0,8,1,8,-5.84878744650499,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260304154500,https://www.islamicinvitationturkey.com/tehran-criticizes-eu-over-nazi-mindsets-condemns-german-support-for-israeli-us-aggression/
1292362216,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,ISRMIL,ISRAEL,ISR,,,,,MIL,,,0,1384,138,13,3,-7.0,2,1,2,-5.84878744650499,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260304154500,https://www.islamicinvitationturkey.com/tehran-criticizes-eu-over-nazi-mindsets-condemns-german-support-for-israeli-us-aggression/
1292362218,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,ITA,MILAN,ITA,,,,,,,,0,62,62,6,2,7.4,28,1,28,-4.92350222760089,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://newsradio1290wtks.iheart.com/content/2026-03-04-us-submarine-sinks-iranian-warship-in-the-indian-ocean/
1292362219,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,JEW,JEWISH,,,,JEW,,,,,1,51,51,5,1,3.4,10,1,10,-2.05973223480948,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://talkingpointsmemo.com/news/iran-blood-moon-purim-end-times-trump
1292362220,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,JUD,ADVOCATE,,,,,,JUD,,,0,18,18,1,1,3.4,4,1,4,-10.0,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260304154500,https://www.islamicinvitationturkey.com/us-israeli-strikes-target-another-girls-school-in-iran/
1292362221,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,JUD,ADVOCATE,,,,,,JUD,,,0,841,84,8,2,7.0,4,1,4,-10.0,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260304154500,https://www.islamicinvitationturkey.com/us-israeli-strikes-target-another-girls-school-in-iran/
1292362222,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,KWT,KUWAIT,KWT,,,,,,,,1,43,43,4,1,2.8,2,1,2,-2.91878172588832,1,Iran,IR,IR,,32.0,53.0,IR,4,"Ali Al Salem Air Base, Kuwait (general), Kuwait",KU,KU00,123556,29.35,47.5211,186617,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.leicestermercury.co.uk/news/local-news/leicestershire-family-stuck-kuwait-amid-10847276
1292362224,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,LKA,SRI LANKA,LKA,,,,,,,,1,20,20,2,1,3.0,14,1,14,-4.92350222760089,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://newsradio1290wtks.iheart.com/content/2026-03-04-us-submarine-sinks-iranian-warship-in-the-indian-ocean/
1292362226,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,MOS,ISLAMIC,,,,MOS,,,,,1,190,190,19,4,-10.0,6,1,6,-6.19460081264005,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.islamicinvitationturkey.com/tehran-criticizes-eu-over-nazi-mindsets-condemns-german-support-for-israeli-us-aggression/
1292362227,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,MOSSHIREL,SHIA,,,,MOS,SHI,,,,0,130,130,13,3,-4.4,16,2,16,-4.386957181901,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260304154500,https://www.wkyufm.org/news/2026-03-04/the-u-s-sinks-irans-ships-and-slams-its-missile-launchers-as-the-war-enters-day-5
1292362228,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,MOSSHIREL,SHIA,,,,MOS,SHI,,,,0,130,130,13,3,-4.4,4,2,4,-4.386957181901,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260304154500,https://www.wkyufm.org/news/2026-03-04/the-u-s-sinks-irans-ships-and-slams-its-missile-launchers-as-the-war-enters-day-5
1292362229,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,QATMED,AL JAZEERA,QAT,,,,,MED,,,1,42,42,4,1,1.9,1,1,1,-2.91878172588832,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.leicestermercury.co.uk/news/local-news/leicestershire-family-stuck-kuwait-amid-10847276
1292362230,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,ROUPTY,ROMINA,,,,,,,,,1,40,40,4,1,1.0,2,1,2,-4.96644295302014,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.thelocal.se/20260304/politics-in-sweden-sweden-needs-to-get-off-the-fence-on-iran-but-how
1292362232,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,61,61,6,2,6.4,2,1,2,-1.52284263959391,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,20260304154500,https://timesca.com/middle-east-conflict-tests-central-asias-trade-routes-and-energy-security/
1292362234,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,UAF,COMBATANT,,,,,,UAF,,,1,15,15,1,1,0.0,4,1,4,-5.08474576271186,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764953/IRGC-pounds-bases-of-anti-Iran-separatist-groups-in-Iraqi-Kurdistan
1292362235,20260304,202603,2026,2026.1753,IRN,IRANIAN,IRN,,,,,,,,UAF,TERRORIST,,,,,,UAF,,,0,43,43,4,1,2.8,6,1,6,-5.08474576271186,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764953/IRGC-pounds-bases-of-anti-Iran-separatist-groups-in-Iraqi-Kurdistan
1292362236,20260304,202603,2026,2026.1753,IRN,IRANIAN,IRN,,,,,,,,UAF,TERRORIST,,,,,,UAF,,,0,43,43,4,1,2.8,4,1,4,-5.08474576271186,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,4,"Koysinjaq, Liwa' Irbil, Iraq",IZ,IZ11,123561,36.0845,44.6286,-3107702,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764953/IRGC-pounds-bases-of-anti-Iran-separatist-groups-in-Iraqi-Kurdistan
1292362237,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,UAF,FIGHTER,,,,,,UAF,,,1,190,190,19,4,-10.0,1,1,1,-4.90196078431372,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,20260304154500,https://www.islamicinvitationturkey.com/irgc-launches-strikes-on-anti-iran-separatist-bases-in-iraqi-kurdistan/
1292362238,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,UAF,FIGHTER,,,,,,UAF,,,1,190,190,19,4,-10.0,1,1,1,-4.90196078431372,1,Israel,IS,IS,,31.5,34.75,IS,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,20260304154500,https://www.islamicinvitationturkey.com/irgc-launches-strikes-on-anti-iran-separatist-bases-in-iraqi-kurdistan/
1292362239,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,UAF,TERRORIST GROUP,,,,,,UAF,,,0,194,194,19,4,-10.0,2,1,2,-5.08474576271186,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764953/IRGC-pounds-bases-of-anti-Iran-separatist-groups-in-Iraqi-Kurdistan
1292362243,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,40,40,4,1,1.0,1,1,1,-7.62195121951219,1,Iran,IR,IR,,32.0,53.0,IR,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://crooksandliars.com/2026/03/absolute-dumbest-man-politics-thinks-youre
1292362244,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,43,43,4,1,2.8,2,1,2,-7.86240786240786,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,United States,US,US,,39.828175,-98.5795,US,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.aljazeera.com/news/2026/3/4/hegseth-says-more-us-forces-arriving-in-middle-east-as-iran-war-ramps-up
1292362245,20260304,202603,2026,2026.1753,IRN,TEHRAN,IRN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,0,46,46,4,1,7.0,2,1,2,-2.50783699059561,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292362247,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-5.76923076923077,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,1,United States,US,US,,39.828175,-98.5795,US,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260304154500,https://www.mediaite.com/media/news/trump-war-chief-hegseth-confronted-over-attack-on-girls-school-that-killed-160-children/
1292362249,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,193,193,19,4,-10.0,4,1,4,-7.35930735930736,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://ianslive.in/pentagon-confirms-ai-enabled-weapons-used-in-the-iran-war--20260304201204
1292362253,20260304,202603,2026,2026.1753,IRN,IRANIAN,IRN,,,,,,,,USAMIL,UNITED STATES,USA,,,,,MIL,,,0,13,13,1,1,0.4,2,1,2,-4.28571428571429,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260304154500,https://www.islamicinvitationturkey.com/araghchi-accuses-trump-of-diplomacy-breach-and-u-s-betrayal-with-iran-assault/
1292362254,20260304,202603,2026,2026.1753,IRN,IRANIAN,IRN,,,,,,,,USAMIL,UNITED STATES,USA,,,,,MIL,,,0,13,13,1,1,0.4,2,1,2,-4.28571428571429,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,United States,US,US,,39.828175,-98.5795,US,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.islamicinvitationturkey.com/araghchi-accuses-trump-of-diplomacy-breach-and-u-s-betrayal-with-iran-assault/
1292362256,20260304,202603,2026,2026.1753,IRN,IRAN,IRN,,,,,,,,ein,EAST INDIAN,,,ein,,,,,,0,42,42,4,1,1.9,112,1,112,-4.92350222760089,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://newsradio1290wtks.iheart.com/content/2026-03-04-us-submarine-sinks-iranian-warship-in-the-indian-ocean/
1292362257,20260304,202603,2026,2026.1753,IRNEDU,IRAN,IRN,,,,,EDU,,,GOVMIL,SECRETARY OF DEFENSE,,,,,,GOV,MIL,,1,190,190,19,4,-10.0,6,1,6,-5.76923076923077,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260304154500,https://www.mediaite.com/media/news/trump-war-chief-hegseth-confronted-over-attack-on-girls-school-that-killed-160-children/
1292362259,20260304,202603,2026,2026.1753,IRNGOV,IRAN,IRN,,,,,GOV,,,EDU,SCHOOL,,,,,,EDU,,,0,14,14,1,1,0.0,2,1,2,-10.6100795755968,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764951/Another-girls-school-targeted-in-US-Israeli-attacks-on-Iran
1292362260,20260304,202603,2026,2026.1753,IRNGOV,IRANIAN,IRN,,,,,GOV,,,ESP,SPAIN,ESP,,,,,,,,1,190,190,19,4,-10.0,6,1,6,-6.63176265270506,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.upi.com/Top_News/World-News/2026/03/04/Spain-Canada-set-out-Iran-war-stances/2511772628375/
1292362261,20260304,202603,2026,2026.1753,IRNGOV,IRAN,IRN,,,,,GOV,,,EUR,EUROPEAN,EUR,,,,,,,,1,40,40,4,1,1.0,7,1,7,-5.84878744650499,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.islamicinvitationturkey.com/tehran-criticizes-eu-over-nazi-mindsets-condemns-german-support-for-israeli-us-aggression/
1292362262,20260304,202603,2026,2026.1753,IRNGOV,IRAN,IRN,,,,,GOV,,,IRN,IRAN,IRN,,,,,,,,1,14,14,1,1,0.0,2,1,2,-7.01298701298701,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260304154500,https://indianexpress.com/article/world/iran-us-israel-war-day-5-updates-death-toll-ayatollah-ali-khamenei-us-submarine-iran-warship-10564578/
1292362263,20260304,202603,2026,2026.1753,IRNGOV,IRAN,IRN,,,,,GOV,,,IRN,IRANIAN,IRN,,,,,,,,0,18,18,1,1,3.4,1,1,1,-10.6100795755968,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764951/Another-girls-school-targeted-in-US-Israeli-attacks-on-Iran
1292362265,20260304,202603,2026,2026.1753,IRNGOV,IRAN,IRN,,,,,GOV,,,IRNEDU,IRAN,IRN,,,,,EDU,,,0,14,14,1,1,0.0,8,1,8,-10.6100795755968,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764951/Another-girls-school-targeted-in-US-Israeli-attacks-on-Iran
1292362266,20260304,202603,2026,2026.1753,IRNGOV,IRANIAN,IRN,,,,,GOV,,,USAMIL,UNITED STATES,USA,,,,,MIL,,,0,13,13,1,1,0.4,6,1,6,-4.28571428571429,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,United States,US,US,,39.828175,-98.5795,US,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.islamicinvitationturkey.com/araghchi-accuses-trump-of-diplomacy-breach-and-u-s-betrayal-with-iran-assault/
1292362268,20260304,202603,2026,2026.1753,IRNGOVMIL,IRAN,IRN,,,,,GOV,MIL,,MED,MEDIA,,,,,,MED,,,1,114,114,11,3,-2.0,2,1,2,-6.25,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://newrepublic.com/post/207330/pete-hegseth-troops-dying-iran-donald-trump-look-bad
1292362269,20260304,202603,2026,2026.1753,IRNLEG,IRAN,IRN,,,,,LEG,,,MIL,GROUND TROOP,,,,,,MIL,,,0,12,12,1,1,-0.4,2,1,2,-6.13138686131387,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.islamicinvitationturkey.com/growing-concerns-surround-trumps-iran-conflict-amid-disputed-claims-and-rising-expenses-reports-suggest/
1292362270,20260304,202603,2026,2026.1753,IRNLEG,IRAN,IRN,,,,,LEG,,,MIL,GROUND TROOP,,,,,,MIL,,,0,154,154,15,4,-7.2,2,1,2,-6.13138686131387,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.islamicinvitationturkey.com/growing-concerns-surround-trumps-iran-conflict-amid-disputed-claims-and-rising-expenses-reports-suggest/
1292362271,20260304,202603,2026,2026.1753,IRNMIL,IRAN,IRN,,,,,MIL,,,IRN,IRANIAN,IRN,,,,,,,,1,111,111,11,3,-2.0,2,1,2,-3.91404451266308,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.foxla.com/news/iran-war-continues-march-4-2026
1292362273,20260304,202603,2026,2026.1753,IRNMOS,IRAN,IRN,,,MOS,,,,,IRN,IRAN,IRN,,,,,,,,1,190,190,19,4,-10.0,8,1,8,-6.88622754491018,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Israel,IS,IS,,31.5,34.75,IS,20260304154500,https://www.islamicinvitationturkey.com/irgc-ground-force-initiates-trio-of-operations-countering-alleged-israeli-us-hostilities/
1292362274,20260304,202603,2026,2026.1753,IRNMOS,IRAN,IRN,,,MOS,,,,,IRN,IRAN,IRN,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-6.88622754491018,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,United States,US,US,,39.828175,-98.5795,US,1,Israel,IS,IS,,31.5,34.75,IS,20260304154500,https://www.islamicinvitationturkey.com/irgc-ground-force-initiates-trio-of-operations-countering-alleged-israeli-us-hostilities/
1292362275,20260304,202603,2026,2026.1753,IRNPTY,IRAN,IRN,,,,,,,,GOV,MINIST,,,,,,GOV,,,1,20,20,2,1,3.0,2,1,2,-4.96644295302014,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.thelocal.se/20260304/politics-in-sweden-sweden-needs-to-get-off-the-fence-on-iran-but-how
1292362276,20260304,202603,2026,2026.1753,IRNPTY,IRAN,IRN,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,40,40,4,1,1.0,2,1,2,-4.96644295302014,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.thelocal.se/20260304/politics-in-sweden-sweden-needs-to-get-off-the-fence-on-iran-but-how
1292362277,20260304,202603,2026,2026.1753,IRNPTY,IRAN,IRN,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,80,80,8,2,5.0,1,1,1,-4.96644295302014,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.thelocal.se/20260304/politics-in-sweden-sweden-needs-to-get-off-the-fence-on-iran-but-how
