icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
70c0e1,OMA2162,Oman,39.1411,29.7727,11887.2,239.71,159.0,False,2026-03-04 18:05:56
70c0f6,OMA123,Oman,34.4113,27.5726,11574.78,223.78,316.4,False,2026-03-04 18:05:56
4bb202,THY254,Turkey,40.388,32.2249,10058.4,237.4,97.97,False,2026-03-04 18:05:56
80073f,,India,34.589,26.5841,11574.78,228.45,342.71,False,2026-03-04 18:05:56
4bb20d,THY354,Turkey,40.0405,38.2801,10050.78,211.69,80.63,False,2026-03-04 18:05:56
70c0c9,OMA676,Oman,22.9988,51.4116,10668.0,255.25,99.75,False,2026-03-04 18:05:56
4baa43,THY1MW,Turkey,40.1378,33.0066,10050.78,3.75,105.95,False,2026-03-04 18:05:56
4baa4e,THY1LK,Turkey,40.5459,27.9606,8519.16,228.39,234.63,False,2026-03-04 18:05:56
4bb143,THY11,Turkey,41.9898,28.2706,6469.38,213.61,307.37,False,2026-03-04 18:05:56
4baa59,THY7ZJ,Turkey,41.5297,28.792,2491.74,142.63,316.17,False,2026-03-04 18:05:56
8963f3,UAE7CN,United Arab Emirates,23.1023,50.4798,11887.2,276.9,98.01,False,2026-03-04 18:05:56
8963ec,UAE1DM,United Arab Emirates,34.9991,27.4639,11315.7,224.1,330.73,False,2026-03-04 18:05:56
4baa84,THY6PQ,Turkey,37.5796,30.4691,5433.06,193.13,162.48,False,2026-03-04 18:05:56
4baa8c,THY5WP,Turkey,40.6512,29.6525,5394.96,164.11,298.25,False,2026-03-04 18:05:56
4a1923,UZS3304,Romania,40.7774,45.3024,10058.4,253.49,93.14,False,2026-03-04 18:05:56
4baa66,THY6GP,Turkey,38.8657,31.1781,10370.82,211.96,306.31,False,2026-03-04 18:05:56
4bb14e,THY6213,Turkey,41.0781,29.2626,2674.62,143.74,229.35,False,2026-03-04 18:05:56
4baa70,THY6QT,Turkey,40.9444,28.9414,5768.34,183.35,161.01,False,2026-03-04 18:05:56
4baa6f,THY6NV,Turkey,41.44,28.8193,2209.8,140.83,353.5,False,2026-03-04 18:05:56
4baa6b,THY7YQ,Turkey,41.1766,29.3715,3589.02,157.38,213.53,False,2026-03-04 18:05:56
4ac9c6,BLX3KW,Sweden,37.2431,25.5678,10363.2,210.35,342.05,False,2026-03-04 18:05:56
a98ac7,UNIDENT,United States,25.4302,50.9261,3657.6,38.39,162.05,False,2026-03-04 18:05:56
a98ac9,UNIDENT,United States,25.0253,51.1938,2148.84,32.94,178.21,False,2026-03-04 18:05:56
89647b,UAE6AQ,United Arab Emirates,25.1655,55.5079,853.44,102.35,301.85,False,2026-03-04 18:05:56
4005be,BAW263,United Kingdom,35.3386,29.3089,11887.2,268.1,135.39,False,2026-03-04 18:05:56
8963a1,UAE9746,United Arab Emirates,22.9597,51.6563,11277.6,273.1,99.87,False,2026-03-04 18:05:56
4bbd0d,TKJ51T,Turkey,38.838,31.9999,9448.8,229.61,206.62,False,2026-03-04 18:05:56
a5cd55,GTI9662,United States,41.7558,29.1996,5212.08,209.88,68.28,False,2026-03-04 18:05:56
4242f4,AHY1092,United Kingdom,40.116,37.6527,11887.2,247.29,61.14,False,2026-03-04 18:05:56
4bb061,THY3LG,Turkey,39.6603,29.4398,9425.94,237.23,162.59,False,2026-03-04 18:05:56
4bb02b,TKJ1AR,Turkey,40.2167,31.6206,10614.66,219.66,278.76,False,2026-03-04 18:05:56
4bb070,THY8VP,Turkey,41.0517,28.9301,3848.1,187.73,184.09,False,2026-03-04 18:05:56
4bb06f,THY43K,Turkey,40.7666,29.0237,5859.78,203.04,162.3,False,2026-03-04 18:05:56
4bcece,TCSVN,Turkey,39.4049,27.2031,8892.54,205.78,9.93,False,2026-03-04 18:05:56
740828,RJA614,Jordan,23.2175,49.9791,11879.58,275.04,99.04,False,2026-03-04 18:05:56
740823,RJA522,Jordan,31.118,35.933,5791.2,180.85,22.41,False,2026-03-04 18:05:56
507cb0,FKH5502,Uzbekistan,36.8989,32.1373,10363.2,246.04,91.92,False,2026-03-04 18:05:56
8965fc,ROJ009,United Arab Emirates,28.5732,33.6119,11582.4,192.75,309.04,False,2026-03-04 18:05:56
4bcda6,SXS41D,Turkey,36.7922,31.0001,2186.94,147.25,206.12,False,2026-03-04 18:05:56
700025,KMF9909,Afghanistan,41.3845,42.6248,10363.2,213.21,260.7,False,2026-03-04 18:05:56
8880e2,HVN36,Viet Nam,40.6025,47.3339,10668.0,270.76,91.96,False,2026-03-04 18:05:56
700017,AFG713,Afghanistan,39.9449,39.5319,10980.42,222.81,268.68,False,2026-03-04 18:05:56
4d00f6,LGL51,Luxembourg,28.6377,31.2967,12496.8,273.6,131.88,False,2026-03-04 18:05:56
748053,CDX553,Lebanon,34.9054,32.0919,7673.34,224.61,119.5,False,2026-03-04 18:05:56
748021,MEA422,Lebanon,29.892,33.7035,11277.6,263.71,161.81,False,2026-03-04 18:05:56
748025,MEA1268,Lebanon,38.2993,30.1786,10675.62,237.66,153.66,False,2026-03-04 18:05:56
15206f,SVR1824,Russian Federation,32.5087,31.2634,9753.6,211.22,353.57,False,2026-03-04 18:05:56
4b984f,FHY4916,Turkey,35.1409,33.5394,106.68,71.55,291.95,False,2026-03-04 18:05:56
748019,MEA576,Lebanon,32.0277,31.3226,11582.4,234.28,17.64,False,2026-03-04 18:05:56
748018,MEA267,Lebanon,41.1646,28.7297,563.88,83.35,358.94,False,2026-03-04 18:05:56
15202e,AFL769D,Russian Federation,40.5611,38.7045,9768.84,202.06,62.06,False,2026-03-04 18:05:56
4b8533,PGT718L,Turkey,39.7605,32.9416,9052.56,210.03,282.88,False,2026-03-04 18:05:56
406f7b,BAW9157,United Kingdom,35.331,31.0958,10668.0,276.45,162.68,False,2026-03-04 18:05:56
507c71,QNT6622,Uzbekistan,36.3991,30.8126,10355.58,216.14,358.5,False,2026-03-04 18:05:56
