icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
800441,AIC2656,India,17.4248,72.6334,9768.84,233.83,331.91,False,2026-03-11 17:43:55
801742,IGO38VT,India,20.102,73.3144,4732.02,151.29,15.78,False,2026-03-11 17:43:55
80173c,IGO625W,India,19.8642,73.8651,8328.66,236.81,177.88,False,2026-03-11 17:43:55
801749,IGO499,India,13.3142,77.471,2354.58,132.59,198.79,False,2026-03-11 17:43:55
801754,IGO7216,India,22.4689,85.7009,6400.8,133.39,79.56,False,2026-03-11 17:43:55
80173e,IGO6773,India,19.2123,73.0886,2956.56,121.41,89.51,False,2026-03-11 17:43:55
50038c,SMF603,San Marino,30.9466,75.991,10972.8,210.94,291.31,False,2026-03-11 17:43:55
801785,AKJ1564,India,13.7019,77.8258,4671.06,210.77,235.34,False,2026-03-11 17:43:55
801782,VTROQ,India,10.2764,76.5309,1508.76,98.15,113.47,False,2026-03-11 17:43:55
801783,AXB2744,India,17.6427,83.039,3055.62,150.67,261.95,False,2026-03-11 17:43:55
80177d,IGO703J,India,28.488,76.6526,3909.06,158.52,63.6,False,2026-03-11 17:43:55
801793,IGO281F,India,25.7105,76.8741,11277.6,243.01,177.69,False,2026-03-11 17:43:55
801799,AXB1196,India,27.9718,79.1829,8473.44,202.9,303.21,False,2026-03-11 17:43:55
801798,IGO6341,India,27.58,76.8075,8221.98,225.1,182.88,False,2026-03-11 17:43:55
801792,IGO5094,India,18.6404,73.1893,3147.06,134.99,53.52,False,2026-03-11 17:43:55
8016a1,,India,16.8287,74.1961,10668.0,247.54,128.42,False,2026-03-11 17:43:55
8016a6,AIC1714,India,25.9865,82.5209,10660.38,258.67,117.99,False,2026-03-11 17:43:55
8016a4,IGO660,India,17.6358,73.133,9448.8,238.17,161.88,False,2026-03-11 17:43:55
8016a5,IGO1132,India,17.0513,72.8155,11582.4,217.17,321.64,False,2026-03-11 17:43:55
8015c5,AIC2665,India,27.8609,77.2771,4526.28,142.55,335.93,False,2026-03-11 17:43:55
