icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
4b5d9e,ATL785,Switzerland,47.4537,8.5566,,0.0,30.94,True,2026-03-03 19:45:20
440090,EJU59XZ,Austria,50.3584,1.2733,7749.54,200.12,316.25,False,2026-03-03 19:45:20
4b5d9b,ATL781,Switzerland,47.4505,8.5592,,0.0,92.81,True,2026-03-03 19:45:20
44009e,EJU67RK,Austria,42.2351,5.0556,9753.6,223.23,50.33,False,2026-03-03 19:45:20
4b1619,SWR4ET,Switzerland,50.0492,8.5709,,0.45,95.62,True,2026-03-03 19:45:20
3c6422,CFG4CL,Germany,45.6363,-0.315,10965.18,218.58,25.96,False,2026-03-03 19:45:20
440053,EJU305J,Austria,43.6046,4.0618,4960.62,208.47,91.98,False,2026-03-03 19:45:20
44006c,AUA14D,Austria,47.455,8.5544,320.04,5.4,205.31,True,2026-03-03 19:45:20
3c6447,DLH7C,Germany,47.4535,8.5586,,0.0,5.62,True,2026-03-03 19:45:20
3453c1,AEA28EJ,Spain,41.8834,2.5794,11277.6,223.5,249.52,False,2026-03-03 19:45:20
440080,EZS46TW,Austria,49.4031,2.4685,11567.16,217.31,322.7,False,2026-03-03 19:45:20
4b161a,SWR204K,Switzerland,47.4926,8.5217,419.1,68.07,137.14,False,2026-03-03 19:45:20
4b161b,SWR9YH,Switzerland,47.5482,7.8542,4495.8,125.97,110.06,False,2026-03-03 19:45:20
3c644a,DLH2KX,Germany,50.0381,8.5459,,0.0,160.31,True,2026-03-03 19:45:20
440075,EJU34KW,Austria,43.3076,8.4794,5364.48,162.97,277.62,False,2026-03-03 19:45:20
440018,EJU68TM,Austria,45.3136,9.7834,11597.64,231.01,45.63,False,2026-03-03 19:45:20
3d3606,DESSC,Germany,47.7385,9.6883,1104.9,50.85,242.92,False,2026-03-03 19:45:20
440030,EJU63GT,Austria,45.716,5.0857,,6.43,267.19,True,2026-03-03 19:45:20
4b1699,SWR262C,Switzerland,41.7299,-1.5299,11582.4,241.31,32.64,False,2026-03-03 19:45:20
39450f,FGRIP,France,50.1196,2.7806,1981.2,65.02,195.14,False,2026-03-03 19:45:20
49514d,TAP9243,Portugal,48.6476,1.2346,9166.86,225.26,239.69,False,2026-03-03 19:45:20
